Radius	predicate	time	# Vertices
5472	-0.000182749	15964	8848
5473	-0.000182715	17064	8820
5474	-0.000182682	17131	8804
5475	-0.000182648	17127	8840
5476	-0.000182615	16796	8808
5477	-0.000182582	16395	8860
5478	-0.000182548	17827	8812
5479	-0.000182515	16947	8816
5480	-0.000182482	16850	8868
5481	-0.000182448	17092	8836
5482	-0.000182415	16806	8848
5483	-0.000182382	17141	8832
5484	-0.000182349	16577	8860
5485	-0.000182315	16521	8872
5486	-0.000182282	18312	8808
5487	-0.000182249	16575	8844
5488	-0.000182216	17200	8844
5489	-0.000182183	16701	8872
5490	-0.000182149	17042	8816
5491	-0.000182116	17525	8844
5492	-0.000182083	16618	8856
5493	-0.00018205	17074	8848
5494	-0.000182017	17032	8884
5495	-0.000181984	17753	8836
5496	-0.000181951	17093	8872
5497	-0.000181917	16557	8876
5498	-0.000181884	17132	8868
5499	-0.000181851	17360	8872
5500	-0.000181818	17341	8840
5501	-0.000181785	17091	8876
5502	-0.000181752	17136	8868
5503	-0.000181719	17771	8832
5504	-0.000181686	16895	8884
5505	-0.000181653	16975	8852
5506	-0.00018162	16964	8904
5507	-0.000181587	18303	8848
5508	-0.000181554	16917	8868
5509	-0.000181521	16212	8920
5510	-0.000181488	17097	8880
5511	-0.000181455	16942	8908
5512	-0.000181422	18016	8860
5513	-0.000181389	16800	8896
5514	-0.000181357	16649	8932
5515	-0.000181324	16548	8916
5516	-0.000181291	18017	8880
5517	-0.000181258	17841	8880
5518	-0.000181225	16889	8900
5519	-0.000181192	17401	8884
5520	-0.000181159	17020	8888
5521	-0.000181127	16714	8924
5522	-0.000181094	17114	8884
5523	-0.000181061	16813	8920
5524	-0.000181028	18079	8856
5525	-0.000180995	16129	8892
5526	-0.000180963	17086	8936
5527	-0.00018093	16928	8928
5528	-0.000180897	17078	8932
5529	-0.000180865	17618	8876
5530	-0.000180832	17023	8936
5531	-0.000180799	17302	8904
5532	-0.000180766	16735	8940
5533	-0.000180734	17173	8928
5534	-0.000180701	17966	8896
5535	-0.000180668	17139	8940
5536	-0.000180636	17495	8908
5537	-0.000180603	17338	8920
5538	-0.000180571	16919	8948
5539	-0.000180538	16832	8932
5540	-0.000180505	16756	8936
5541	-0.000180473	18105	8880
5542	-0.00018044	17348	8932
5543	-0.000180408	16544	8968
5544	-0.000180375	16939	8936
5545	-0.000180343	16134	8996
5546	-0.00018031	17963	8932
5547	-0.000180278	17258	8944
5548	-0.000180245	17889	8944
5549	-0.000180213	17065	8948
5550	-0.00018018	16290	8960
5551	-0.000180148	17046	8928
5552	-0.000180115	16986	8972
5553	-0.000180083	17175	8940
5554	-0.00018005	17705	8936
5555	-0.000180018	16105	8980
5556	-0.000179986	16770	8972
5557	-0.000179953	17051	8984
5558	-0.000179921	17840	8944
5559	-0.000179888	18085	8956
5560	-0.000179856	17639	8940
5561	-0.000179824	16970	8984
5562	-0.000179791	17785	8956
5563	-0.000179759	17404	8964
5564	-0.000179727	17112	8992
5565	-0.000179695	17643	8944
5566	-0.000179662	17175	8988
5567	-0.00017963	17740	8976
5568	-0.000179598	16822	8960
5569	-0.000179565	16468	9004
5570	-0.000179533	16466	8988
5571	-0.000179501	17476	8960
5572	-0.000179469	17597	8996
5573	-0.000179437	17077	8972
5574	-0.000179404	17254	9024
5575	-0.000179372	17728	8960
5576	-0.00017934	17125	8996
5577	-0.000179308	17872	8956
5578	-0.000179276	17290	9000
5579	-0.000179244	17222	8996
5580	-0.000179211	17478	8996
5581	-0.000179179	17224	9016
5582	-0.000179147	17557	9000
5583	-0.000179115	16686	9036
5584	-0.000179083	17590	9008
5585	-0.000179051	17918	8992
5586	-0.000179019	16838	9020
5587	-0.000178987	17118	9012
5588	-0.000178955	17154	9008
5589	-0.000178923	17937	8984
5590	-0.000178891	18242	8996
5591	-0.000178859	16986	9048
5592	-0.000178827	17566	8992
5593	-0.000178795	16883	9028
5594	-0.000178763	17461	9012
5595	-0.000178731	17218	9048
5596	-0.000178699	17980	9020
5597	-0.000178667	17339	8988
5598	-0.000178635	17482	9040
5599	-0.000178603	17475	9016
5600	-0.000178571	16740	9052
5601	-0.00017854	17826	8988
5602	-0.000178508	17300	9016
5603	-0.000178476	16944	9060
5604	-0.000178444	16943	9036
5605	-0.000178412	17832	9032
5606	-0.00017838	18212	9024
5607	-0.000178348	17701	9060
5608	-0.000178317	17051	9064
5609	-0.000178285	18626	9016
5610	-0.000178253	17094	9052
5611	-0.000178221	17339	9036
5612	-0.00017819	16915	9064
5613	-0.000178158	17002	9076
5614	-0.000178126	17808	9020
5615	-0.000178094	17094	9056
5616	-0.000178063	17734	9048
5617	-0.000178031	16995	9076
5618	-0.000177999	17533	9036
5619	-0.000177968	17342	9056
5620	-0.000177936	16661	9076
5621	-0.000177904	17229	9060
5622	-0.000177873	17990	9048
5623	-0.000177841	18342	9040
5624	-0.000177809	17256	9076
5625	-0.000177778	16618	9112
5626	-0.000177746	17107	9064
5627	-0.000177715	17501	9076
5628	-0.000177683	17785	9060
5629	-0.000177651	17214	9104
5630	-0.00017762	18497	9032
5631	-0.000177588	17631	9084
5632	-0.000177557	17019	9104
5633	-0.000177525	17662	9064
5634	-0.000177494	17995	9068
5635	-0.000177462	17716	9044
5636	-0.000177431	17414	9088
5637	-0.000177399	17156	9124
5638	-0.000177368	17635	9100
5639	-0.000177336	17938	9088
5640	-0.000177305	17860	9056
5641	-0.000177274	17218	9108
5642	-0.000177242	17124	9144
5643	-0.000177211	18011	9072
5644	-0.000177179	17067	9124
5645	-0.000177148	17699	9084
5646	-0.000177117	17616	9112
5647	-0.000177085	18692	9048
5648	-0.000177054	17985	9092
5649	-0.000177022	17301	9136
5650	-0.000176991	16415	9112
5651	-0.00017696	17706	9092
5652	-0.000176929	17678	9084
5653	-0.000176897	17289	9112
5654	-0.000176866	17237	9148
5655	-0.000176835	17281	9140
5656	-0.000176803	17586	9136
5657	-0.000176772	18036	9096
5658	-0.000176741	17900	9124
5659	-0.00017671	18006	9116
5660	-0.000176678	18090	9112
5661	-0.000176647	17367	9140
5662	-0.000176616	17397	9124
5663	-0.000176585	17223	9160
5664	-0.000176554	18225	9088
5665	-0.000176523	17005	9116
5666	-0.000176491	17631	9152
5667	-0.00017646	17254	9144
5668	-0.000176429	17425	9132
5669	-0.000176398	17211	9116
5670	-0.000176367	17862	9136
5671	-0.000176336	19192	9120
5672	-0.000176305	17504	9156
5673	-0.000176274	17919	9152
5674	-0.000176243	17441	9136
5675	-0.000176211	16810	9188
5676	-0.00017618	18540	9132
5677	-0.000176149	17953	9144
5678	-0.000176118	17264	9172
5679	-0.000176087	17643	9148
5680	-0.000176056	17025	9192
5681	-0.000176025	18593	9128
5682	-0.000175994	17657	9148
5683	-0.000175963	17075	9184
5684	-0.000175932	17107	9176
5685	-0.000175901	17128	9164
5686	-0.000175871	18312	9140
5687	-0.00017584	17264	9176
5688	-0.000175809	18551	9152
5689	-0.000175778	17620	9180
5690	-0.000175747	17526	9176
5691	-0.000175716	18229	9168
5692	-0.000175685	17055	9196
5693	-0.000175654	17217	9188
5694	-0.000175623	18087	9152
5695	-0.000175593	17424	9188
5696	-0.000175562	18086	9172
5697	-0.000175531	17091	9208
5698	-0.0001755	17994	9152
5699	-0.000175469	18164	9196
5700	-0.000175439	17266	9172
5701	-0.000175408	17635	9192
5702	-0.000175377	17978	9196
5703	-0.000175346	18257	9172
5704	-0.000175316	17786	9208
5705	-0.000175285	17504	9192
5706	-0.000175254	18632	9196
5707	-0.000175223	18052	9208
5708	-0.000175193	18122	9184
5709	-0.000175162	17456	9228
5710	-0.000175131	17270	9220
5711	-0.000175101	17780	9192
5712	-0.00017507	17368	9236
5713	-0.000175039	17868	9188
5714	-0.000175009	17482	9232
5715	-0.000174978	17692	9176
5716	-0.000174948	17507	9212
5717	-0.000174917	17941	9212
5718	-0.000174886	17451	9232
5719	-0.000174856	18768	9204
5720	-0.000174825	18135	9196
5721	-0.000174795	17864	9232
5722	-0.000174764	17516	9216
5723	-0.000174734	18598	9228
5724	-0.000174703	17340	9248
5725	-0.000174672	17223	9216
5726	-0.000174642	17410	9244
5727	-0.000174611	17720	9236
5728	-0.000174581	18651	9232
5729	-0.000174551	18105	9208
5730	-0.00017452	17129	9260
5731	-0.00017449	17718	9256
5732	-0.000174459	18700	9200
5733	-0.000174429	17488	9236
5734	-0.000174398	17709	9228
5735	-0.000174368	16859	9264
5736	-0.000174338	18192	9260
5737	-0.000174307	18268	9236
5738	-0.000174277	18357	9256
5739	-0.000174246	17932	9240
5740	-0.000174216	17581	9244
5741	-0.000174186	18021	9228
5742	-0.000174155	17762	9256
5743	-0.000174125	17521	9300
5744	-0.000174095	18180	9236
5745	-0.000174064	17415	9256
5746	-0.000174034	17378	9224
5747	-0.000174004	17774	9268
5748	-0.000173974	17112	9320
5749	-0.000173943	18296	9256
5750	-0.000173913	16969	9276
5751	-0.000173883	17938	9252
5752	-0.000173853	18021	9288
5753	-0.000173822	17985	9292
5754	-0.000173792	18313	9268
5755	-0.000173762	17049	9312
5756	-0.000173732	18394	9272
5757	-0.000173702	18545	9260
5758	-0.000173671	18504	9252
5759	-0.000173641	18185	9280
5760	-0.000173611	17150	9316
5761	-0.000173581	17663	9300
5762	-0.000173551	18140	9264
5763	-0.000173521	18070	9264
5764	-0.000173491	17901	9292
5765	-0.000173461	17020	9320
5766	-0.00017343	17734	9280
5767	-0.0001734	18385	9324
5768	-0.00017337	18416	9268
5769	-0.00017334	17845	9304
5770	-0.00017331	19445	9256
5771	-0.00017328	17670	9300
5772	-0.00017325	17539	9328
5773	-0.00017322	17633	9320
5774	-0.00017319	17749	9324
5775	-0.00017316	18538	9276
5776	-0.00017313	18091	9304
5777	-0.0001731	17645	9340
5778	-0.00017307	18799	9284
5779	-0.00017304	17989	9320
5780	-0.00017301	17980	9312
5781	-0.00017298	17560	9316
5782	-0.000172951	17366	9352
5783	-0.000172921	18253	9312
5784	-0.000172891	18086	9340
5785	-0.000172861	17891	9324
5786	-0.000172831	17209	9352
5787	-0.000172801	18839	9280
5788	-0.000172771	18362	9324
5789	-0.000172741	17565	9352
5790	-0.000172712	18027	9328
5791	-0.000172682	18254	9340
5792	-0.000172652	17943	9308
5793	-0.000172622	17875	9328
5794	-0.000172592	17146	9356
5795	-0.000172563	18315	9308
5796	-0.000172533	17960	9360
5797	-0.000172503	18106	9328
5798	-0.000172473	17649	9380
5799	-0.000172444	18589	9340
5800	-0.000172414	18647	9328
5801	-0.000172384	18304	9364
5802	-0.000172354	18536	9356
5803	-0.000172325	18432	9376
5804	-0.000172295	18385	9328
5805	-0.000172265	18156	9340
5806	-0.000172236	17668	9384
5807	-0.000172206	17981	9368
5808	-0.000172176	18675	9348
5809	-0.000172147	18141	9348
5810	-0.000172117	17440	9376
5811	-0.000172087	16856	9412
5812	-0.000172058	18498	9324
5813	-0.000172028	17988	9376
5814	-0.000171999	17961	9352
5815	-0.000171969	17549	9396
5816	-0.000171939	17987	9380
5817	-0.00017191	18233	9368
5818	-0.00017188	18722	9388
5819	-0.000171851	18267	9372
5820	-0.000171821	17814	9416
5821	-0.000171792	18522	9360
5822	-0.000171762	17912	9396
5823	-0.000171733	17517	9432
5824	-0.000171703	17880	9392
5825	-0.000171674	17501	9372
5826	-0.000171644	18504	9372
5827	-0.000171615	18002	9400
5828	-0.000171585	18555	9384
5829	-0.000171556	18027	9380
5830	-0.000171527	17942	9392
5831	-0.000171497	18203	9400
5832	-0.000171468	18247	9420
5833	-0.000171438	18482	9396
5834	-0.000171409	17996	9400
5835	-0.00017138	17655	9436
5836	-0.00017135	17986	9396
5837	-0.000171321	18077	9440
5838	-0.000171292	18941	9368
5839	-0.000171262	17705	9420
5840	-0.000171233	18427	9396
5841	-0.000171204	18168	9424
5842	-0.000171174	18959	9404
5843	-0.000171145	18596	9380
5844	-0.000171116	17764	9432
5845	-0.000171086	17969	9416
5846	-0.000171057	18204	9404
5847	-0.000171028	17666	9448
5848	-0.000170999	18504	9448
5849	-0.000170969	18307	9444
5850	-0.00017094	18430	9428
5851	-0.000170911	18379	9408
5852	-0.000170882	17806	9468
5853	-0.000170853	18346	9452
5854	-0.000170823	17194	9480
5855	-0.000170794	19057	9408
5856	-0.000170765	18310	9436
5857	-0.000170736	18207	9420
5858	-0.000170707	17824	9448
5859	-0.000170678	18132	9460
5860	-0.000170648	17939	9428
5861	-0.000170619	18343	9448
5862	-0.00017059	18132	9432
5863	-0.000170561	18854	9436
5864	-0.000170532	17802	9480
5865	-0.000170503	17883	9448
5866	-0.000170474	18153	9492
5867	-0.000170445	19352	9420
5868	-0.000170416	19175	9448
5869	-0.000170387	18325	9432
5870	-0.000170358	17799	9476
5871	-0.000170329	17678	9504
5872	-0.0001703	18294	9456
5873	-0.000170271	18569	9460
5874	-0.000170242	19168	9444
5875	-0.000170213	17717	9488
5876	-0.000170184	18443	9468
5877	-0.000170155	18129	9468
5878	-0.000170126	17681	9496
5879	-0.000170097	19192	9464
5880	-0.000170068	18436	9468
5881	-0.000170039	18349	9496
5882	-0.00017001	17645	9472
5883	-0.000169981	17697	9516
5884	-0.000169952	19101	9452
5885	-0.000169924	18659	9472
5886	-0.000169895	18933	9448
5887	-0.000169866	17895	9500
5888	-0.000169837	17727	9536
5889	-0.000169808	18675	9464
5890	-0.000169779	17954	9500
5891	-0.00016975	18843	9492
5892	-0.000169722	17997	9512
5893	-0.000169693	17877	9500
5894	-0.000169664	18509	9484
5895	-0.000169635	17616	9528
5896	-0.000169607	18279	9520
5897	-0.000169578	18639	9508
5898	-0.000169549	19502	9468
5899	-0.00016952	19363	9504
5900	-0.000169492	17773	9540
5901	-0.000169463	18870	9484
5902	-0.000169434	18432	9528
5903	-0.000169405	18154	9504
5904	-0.000169377	18539	9508
5905	-0.000169348	17370	9560
5906	-0.000169319	18399	9488
5907	-0.000169291	18028	9532
5908	-0.000169262	18130	9500
5909	-0.000169233	18230	9552
5910	-0.000169205	18384	9480
5911	-0.000169176	18545	9508
5912	-0.000169147	19129	9552
5913	-0.000169119	18515	9544
5914	-0.00016909	18902	9524
5915	-0.000169062	17895	9516
5916	-0.000169033	18053	9528
5917	-0.000169005	18481	9556
5918	-0.000168976	18991	9516
5919	-0.000168947	18171	9536
5920	-0.000168919	17915	9536
5921	-0.00016889	18136	9572
5922	-0.000168862	18397	9568
5923	-0.000168833	19193	9528
5924	-0.000168805	18340	9548
5925	-0.000168776	18120	9540
5926	-0.000168748	17890	9576
5927	-0.000168719	19426	9520
5928	-0.000168691	18187	9564
5929	-0.000168663	18387	9576
5930	-0.000168634	18047	9552
5931	-0.000168606	18978	9556
5932	-0.000168577	19289	9540
5933	-0.000168549	18177	9568
5934	-0.00016852	18042	9612
5935	-0.000168492	18357	9532
5936	-0.000168464	18410	9568
5937	-0.000168435	18669	9552
5938	-0.000168407	18470	9580
5939	-0.000168379	20190	9524
5940	-0.00016835	18005	9576
5941	-0.000168322	17702	9580
5942	-0.000168294	18731	9564
5943	-0.000168265	17993	9600
5944	-0.000168237	19405	9552
5945	-0.000168209	18179	9596
5946	-0.00016818	17720	9624
5947	-0.000168152	18896	9584
5948	-0.000168124	18608	9588
5949	-0.000168095	19195	9564
5950	-0.000168067	17665	9592
5951	-0.000168039	17468	9628
5952	-0.000168011	18655	9580
5953	-0.000167983	18266	9600
5954	-0.000167954	18643	9568
5955	-0.000167926	18154	9604
5956	-0.000167898	19874	9556
5957	-0.00016787	18470	9584
5958	-0.000167842	17681	9628
5959	-0.000167813	19151	9588
5960	-0.000167785	18626	9632
5961	-0.000167757	19048	9576
5962	-0.000167729	19017	9612
5963	-0.000167701	17756	9648
5964	-0.000167673	18621	9632
5965	-0.000167645	18016	9620
5966	-0.000167616	18695	9596
5967	-0.000167588	18659	9632
5968	-0.00016756	18266	9608
5969	-0.000167532	19136	9604
5970	-0.000167504	18159	9640
5971	-0.000167476	18495	9624
5972	-0.000167448	18564	9628
5973	-0.00016742	19390	9588
5974	-0.000167392	18188	9616
5975	-0.000167364	17834	9652
5976	-0.000167336	18163	9636
5977	-0.000167308	18267	9680
5978	-0.00016728	19218	9608
5979	-0.000167252	18857	9628
5980	-0.000167224	18653	9672
5981	-0.000167196	18536	9648
5982	-0.000167168	18895	9644
5983	-0.00016714	19045	9628
5984	-0.000167112	18509	9648
5985	-0.000167084	18737	9624
5986	-0.000167056	19025	9636
5987	-0.000167029	18281	9664
5988	-0.000167001	18744	9648
5989	-0.000166973	17944	9684
5990	-0.000166945	19579	9596
5991	-0.000166917	19006	9656
5992	-0.000166889	18586	9684
5993	-0.000166861	18327	9668
5994	-0.000166834	17448	9704
5995	-0.000166806	19265	9640
5996	-0.000166778	19309	9660
5997	-0.00016675	19321	9636
5998	-0.000166722	18853	9672
5999	-0.000166694	18960	9684
6000	-0.000166667	18462	9660
6001	-0.000166639	18005	9696
6002	-0.000166611	18528	9688
6003	-0.000166583	19232	9636
6004	-0.000166556	18712	9688
6005	-0.000166528	17993	9672
6006	-0.0001665	18106	9708
6007	-0.000166472	18816	9644
6008	-0.000166445	18794	9680
6009	-0.000166417	19895	9656
6010	-0.000166389	18590	9692
6011	-0.000166362	19050	9688
6012	-0.000166334	19246	9680
6013	-0.000166306	18529	9564
6014	-0.000166279	18372	9548
6015	-0.000166251	17793	9544
6016	-0.000166223	18526	9556
6017	-0.000166196	18225	9548
6018	-0.000166168	17921	9568
6019	-0.000166141	17914	9560
6020	-0.000166113	18237	9532
6021	-0.000166085	19269	9552
6022	-0.000166058	18248	9544
6023	-0.00016603	18038	9580
6024	-0.000166003	19056	9540
6025	-0.000165975	17754	9568
6026	-0.000165948	19075	9544
6027	-0.00016592	18446	9572
6028	-0.000165893	18975	9552
6029	-0.000165865	18362	9544
6030	-0.000165837	18297	9580
6031	-0.00016581	18692	9556
6032	-0.000165782	17888	9608
6033	-0.000165755	18629	9556
6034	-0.000165728	18432	9564
6035	-0.0001657	17496	9600
6036	-0.000165673	18402	9568
6037	-0.000165645	18542	9588
6038	-0.000165618	19135	9556
6039	-0.00016559	18170	9600
6040	-0.000165563	18066	9612
6041	-0.000165536	19375	9556
6042	-0.000165508	18511	9600
6043	-0.000165481	18897	9576
6044	-0.000165453	18019	9612
6045	-0.000165426	18615	9608
6046	-0.000165399	18973	9560
6047	-0.000165371	18134	9604
6048	-0.000165344	18700	9596
6049	-0.000165317	17558	9632
6050	-0.000165289	18308	9620
6051	-0.000165262	18526	9596
6052	-0.000165235	18070	9616
6053	-0.000165207	18421	9592
6054	-0.00016518	18623	9580
6055	-0.000165153	18593	9572
6056	-0.000165125	18817	9624
6057	-0.000165098	17756	9668
6058	-0.000165071	18826	9572
6059	-0.000165044	18861	9624
6060	-0.000165017	18786	9592
6061	-0.000164989	18456	9636
6062	-0.000164962	18363	9640
6063	-0.000164935	19067	9616
6064	-0.000164908	18680	9628
6065	-0.00016488	18181	9604
6066	-0.000164853	18180	9648
6067	-0.000164826	18811	9608
6068	-0.000164799	18869	9620
6069	-0.000164772	18249	9656
6070	-0.000164745	18368	9624
6071	-0.000164718	18926	9612
6072	-0.00016469	18920	9620
6073	-0.000164663	18512	9640
6074	-0.000164636	18290	9684
6075	-0.000164609	18242	9628
6076	-0.000164582	17958	9656
6077	-0.000164555	18693	9632
6078	-0.000164528	18490	9652
6079	-0.000164501	19835	9588
6080	-0.000164474	18637	9640
6081	-0.000164447	18769	9668
6082	-0.00016442	17928	9668
6083	-0.000164393	18879	9640
6084	-0.000164366	18417	9616
6085	-0.000164339	18131	9652
6086	-0.000164312	18391	9680
6087	-0.000164285	18233	9688
6088	-0.000164258	18139	9676
6089	-0.000164231	19042	9628
6090	-0.000164204	18374	9672
6091	-0.000164177	18590	9708
6092	-0.00016415	19566	9652
6093	-0.000164123	18352	9680
6094	-0.000164096	18835	9664
6095	-0.000164069	18384	9684
6096	-0.000164042	19446	9628
6097	-0.000164015	18985	9648
6098	-0.000163988	17835	9700
6099	-0.000163961	18160	9676
6100	-0.000163934	17497	9680
6101	-0.000163908	19060	9624
6102	-0.000163881	19238	9668
6103	-0.000163854	18205	9712
6104	-0.000163827	18685	9688
6105	-0.0001638	18377	9708
6106	-0.000163773	18405	9676
6107	-0.000163747	19197	9696
6108	-0.00016372	18900	9680
6109	-0.000163693	19295	9676
6110	-0.000163666	18602	9712
6111	-0.000163639	18437	9688
6112	-0.000163613	18339	9724
6113	-0.000163586	20121	9668
6114	-0.000163559	18836	9688
6115	-0.000163532	18020	9724
6116	-0.000163506	18579	9716
6117	-0.000163479	19156	9688
6118	-0.000163452	19210	9696
6119	-0.000163425	17522	9708
6120	-0.000163399	18126	9744
6121	-0.000163372	18782	9728
6122	-0.000163345	19087	9716
6123	-0.000163319	19023	9716
6124	-0.000163292	18027	9736
6125	-0.000163265	19171	9704
6126	-0.000163239	19208	9692
6127	-0.000163212	18919	9728
6128	-0.000163185	18930	9720
6129	-0.000163159	18100	9756
6130	-0.000163132	18824	9676
6131	-0.000163106	18614	9744
6132	-0.000163079	18473	9748
6133	-0.000163052	19045	9732
6134	-0.000163026	19209	9728
6135	-0.000162999	18813	9696
6136	-0.000162973	18615	9748
6137	-0.000162946	19141	9740
6138	-0.00016292	18929	9760
6139	-0.000162893	19150	9748
6140	-0.000162866	19219	9724
6141	-0.00016284	18210	9768
6142	-0.000162813	18939	9752
6143	-0.000162787	18945	9740
6144	-0.00016276	18851	9752
6145	-0.000162734	18695	9728
6146	-0.000162707	18224	9772
6147	-0.000162681	19062	9716
6148	-0.000162655	17818	9776
6149	-0.000162628	17744	9796
6150	-0.000162602	19028	9740
6151	-0.000162575	19386	9744
6152	-0.000162549	19942	9736
6153	-0.000162522	18583	9788
6154	-0.000162496	18715	9748
6155	-0.00016247	18684	9800
6156	-0.000162443	18478	9796
